日経会社コード,企業名称,決算期,決算種別,連結基準,決算月数,業種,資産合計,売上高,販管費,広告宣伝費,拡販費,研究開発費,設備投資額
0068141,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,2018/12,10,1,12,271704,46968,49906,9054,,,218,543
0068141,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,2019/12,10,1,12,271704,45626,50683,9243,,,180,1559
0068141,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,2020/12,10,1,12,271704,44565,48539,8799,,,315,503
0068141,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,2021/12,10,1,12,271704,47261,47935,8201,,,507,400
0068358,ニトリホールディングス,2006/02,10,1,12,245444,136857,156758,61106,5678,193,,25740
0068358,ニトリホールディングス,2007/02,10,1,12,245444,156220,189126,71498,6275,266,,21719
0068358,ニトリホールディングス,2008/02,10,1,12,245444,179614,217229,81041,6978,,,22741
0068358,ニトリホールディングス,2009/02,10,1,12,245444,196607,244053,92876,7557,,,18721
0068358,ニトリホールディングス,2010/02,10,1,12,245444,218386,286186,107818,8619,,,27398
0068358,ニトリホールディングス,2011/02,10,1,12,245444,246187,314291,119818,10672,,,26818
0068358,ニトリホールディングス,2012/02,10,1,12,245444,267153,331016,125987,11640,,,22348
0068358,ニトリホールディングス,2013/02,10,1,12,245444,284290,348789,131066,12409,,,25708
0068358,ニトリホールディングス,2014/02,10,1,12,245444,321703,387605,138583,11184,,,30083
0068358,ニトリホールディングス,2015/02,10,1,12,245444,404793,417285,152029,12676,,,45033
0068358,ニトリホールディングス,2016/02,10,1,12,245444,414541,458140,170503,13329,,,26605
0068358,ニトリホールディングス,2017/02,10,1,12,245444,487814,512958,192497,14804,,,42828
0068358,ニトリホールディングス,2018/02,10,1,12,245444,550507,572060,221400,16726,,,64172
0068358,ニトリホールディングス,2019/02,10,1,12,245444,619286,608131,230642,16658,,,32237
0068358,ニトリホールディングス,2020/02,10,1,12,245444,683247,642273,246886,16888,,,26191
0068358,ニトリホールディングス,2021/02,10,1,12,245444,930884,716900,274104,17182,,,22323
0068358,ニトリホールディングス,2022/02,10,1,12,245444,983840,811581,287627,16551,,,101454
0070514,日本証券金融,2006/03,10,1,12,252511,9722383,37226,9157,118,,,1690
0070514,日本証券金融,2007/03,10,1,12,252511,7423179,43523,8959,95,,,504
0070514,日本証券金融,2008/03,10,1,12,252511,5093837,50582,8799,,,,1249
0070514,日本証券金融,2009/03,10,1,12,252511,5293277,44299,11406,,,,601
0070514,日本証券金融,2010/03,10,1,12,252511,5479610,27868,8650,,,,629
0070514,日本証券金融,2011/03,10,1,12,252511,7078138,22848,7865,,,,369
0070514,日本証券金融,2012/03,10,1,12,252511,4931285,20229,7554,,,,472
0070514,日本証券金融,2013/03,10,1,12,252511,3433456,17675,7694,,,,797
0070514,日本証券金融,2014/03,10,1,12,252511,3914388,19566,8249,,,,1161
0070514,日本証券金融,2015/03,10,1,12,252511,3482601,20300,7824,,,,2118
0070514,日本証券金融,2016/03,10,1,12,252511,3249170,22035,7939,,,,2508
0070514,日本証券金融,2017/03,10,1,12,252511,4645051,23066,8371,,,,695
0070514,日本証券金融,2018/03,10,1,12,252511,4960161,26333,9121,,,,468
0070514,日本証券金融,2019/03,10,1,12,252511,5291372,24321,8056,,,,675
0070514,日本証券金融,2020/03,10,1,12,252511,9814494,29101,8136,,,,261
0070514,日本証券金融,2021/03,10,1,12,252511,12136229,30924,8129,,,,593
0070514,日本証券金融,2022/03,10,1,12,252511,14168656,30138,7368,,,40,794
0075107,日本取引所グループ,2006/03,10,0,12,252511,266588,13323,8474,,,698,5166
0075107,日本取引所グループ,2007/03,10,0,12,252511,247214,16093,9590,,,428,3647
0075107,日本取引所グループ,2008/03,10,0,12,252511,361085,18689,9895,,,85,3340
0075107,日本取引所グループ,2009/03,10,1,12,252511,507508,20051,12317,,,104,3324
0075107,日本取引所グループ,2010/03,10,1,12,252511,320362,23021,15296,,,113,3000
0075107,日本取引所グループ,2011/03,10,0,12,252511,670811,22984,15401,,,14,6186
0075107,日本取引所グループ,2012/03,10,0,12,252511,453203,22494,14171,,,,2221
0075107,日本取引所グループ,2013/03,10,1,12,252511,1276386,71708,47484,,,,7403
0075107,日本取引所グループ,2014/03,10,3,12,252511,17479946,113846,59244,,,,
0075107,日本取引所グループ,2015/03,10,3,12,252511,27746771,106167,52863,,,,16400
0075107,日本取引所グループ,2016/03,10,3,12,252511,29546776,114776,50925,,,,13000
0075107,日本取引所グループ,2017/03,10,3,12,252511,41288932,107885,50185,,,,10300
0075107,日本取引所グループ,2018/03,10,3,12,252511,41316341,120711,50902,,,,13600
0075107,日本取引所グループ,2019/03,10,3,12,252511,54069405,121134,54111,,,,13100
0075107,日本取引所グループ,2020/03,10,3,12,252511,67286302,123688,58532,,,,15100
0075107,日本取引所グループ,2021/03,10,3,12,252511,60075678,133343,61394,,,,13200
0075107,日本取引所グループ,2022/03,10,3,12,252511,71463434,135432,63220,,,,15300
0091020,コーナン商事,2006/02,10,0,12,245444,204392,274458,78061,4731,1530,,28151
0091020,コーナン商事,2007/02,10,0,12,245444,194868,281420,82042,3875,1194,,13734
0091020,コーナン商事,2008/02,10,0,12,245444,211299,290309,85835,3556,,,19636
0091020,コーナン商事,2009/02,10,0,12,245444,219848,297066,90018,3686,,,16958
0091020,コーナン商事,2010/02,10,0,12,245444,221946,294061,89520,3970,,,14625
0091020,コーナン商事,2011/02,10,0,12,245444,226714,288529,89439,3402,,,10830
0091020,コーナン商事,2012/02,10,0,12,245444,242283,294623,93864,3742,,,18422
0091020,コーナン商事,2013/02,10,0,12,245444,252878,284996,95476,3512,,,18660
0091020,コーナン商事,2014/02,10,0,12,245444,271009,287137,99507,3507,,,24256
0091020,コーナン商事,2015/02,10,0,12,245444,286794,293817,101645,3441,,,23424
0091020,コーナン商事,2016/02,10,0,12,245444,289748,302934,102918,,,,16853
0091020,コーナン商事,2017/02,10,0,12,245444,287217,304788,104153,,,,19089
0091020,コーナン商事,2018/02,10,1,12,245444,299278,316081,107970,,,,22889
0091020,コーナン商事,2019/02,10,1,12,245444,319963,333496,113250,,,,29534
0091020,コーナン商事,2020/02,10,1,12,245444,378263,374643,126881,,,,15409
0091020,コーナン商事,2021/02,10,1,12,245444,395095,442069,144860,,,,20642
0091020,コーナン商事,2022/02,10,1,12,245444,398076,441221,150225,,,,13766
0091061,フォーカスシステムズ,2006/03,10,1,12,271704,12614,10673,1086,5,,,
0091061,フォーカスシステムズ,2007/03,10,1,12,271704,11188,11300,1189,7,,,
0091061,フォーカスシステムズ,2008/03,10,1,12,271704,10937,12609,1258,,,,
0091061,フォーカスシステムズ,2009/03,10,1,12,271704,10103,12355,1257,,,,
0091061,フォーカスシステムズ,2010/03,10,1,12,271704,9249,11863,1214,,,,
0091061,フォーカスシステムズ,2011/03,10,0,12,271704,10129,11401,1137,,,,
0091061,フォーカスシステムズ,2012/03,10,0,12,271704,13208,11909,1503,,,,
0091061,フォーカスシステムズ,2013/03,10,0,12,271704,11195,12353,1118,,,,78
0091061,フォーカスシステムズ,2014/03,10,0,12,271704,11837,14146,1077,,,,111
0091061,フォーカスシステムズ,2015/03,10,0,12,271704,14340,15081,1164,,,,239
0091061,フォーカスシステムズ,2016/03,10,0,12,271704,14936,16482,1243,,,,
0091061,フォーカスシステムズ,2017/03,10,0,12,271704,14567,17846,1328,,,,
0091061,フォーカスシステムズ,2018/03,10,0,12,271704,16820,19327,1465,,,,
0091061,フォーカスシステムズ,2019/03,10,0,12,271704,15991,21453,1630,,,5,120
0091061,フォーカスシステムズ,2020/03,10,0,12,271704,15361,22703,1676,,,9,249
0091061,フォーカスシステムズ,2021/03,10,0,12,271704,17808,23485,1673,,,11,189
0091061,フォーカスシステムズ,2022/03,10,0,12,271704,23372,26278,1867,,,51,
0091098,ＥＭシステムズ,2006/03,10,1,12,271704,9906,9574,3771,53,39,19,589
